100	0
100	1
100	0
100	0
100	0
100	0
100	0
100	1
100	1
100	0
100	2
100	0
100	0
100	0
100	0
100	0
100	0
100	0
100	0
100	0
100	0
100	0
100	0
100	0
100	1
100	1
100	1
100	1
100	0
100	0
200	11
200	7
200	14
200	9
200	7
200	5
200	6
200	2
200	11
200	11
200	7
200	9
200	4
200	9
200	5
200	3
200	9
200	7
200	4
200	8
200	12
200	4
200	7
200	9
200	10
200	5
200	5
200	6
200	4
200	12
300	0
300	1
300	2
300	1
300	1
300	1
300	1
300	1
300	2
300	2
300	3
300	1
300	3
300	2
300	1
300	3
300	3
300	1
300	2
300	2
300	4
300	2
300	2
300	2
300	2
300	3
300	2
300	0
300	1
300	2
400	22
400	16
400	20
400	26
400	20
400	25
400	16
400	19
400	22
400	26
400	13
400	18
400	18
400	23
400	17
400	19
400	19
400	17
400	18
400	22
400	20
400	15
400	20
400	19
400	18
400	19
400	19
400	19
400	16
400	21
500	34
500	29
500	31
500	23
500	25
500	26
500	27
500	30
500	24
500	22
500	27
500	21
500	26
500	29
500	23
500	25
500	29
500	30
500	25
500	26
500	29
500	23
500	26
500	27
500	30
500	26
500	25
500	25
500	31
500	25
600	40
600	42
600	37
600	35
600	39
600	44
600	42
600	38
600	44
600	42
600	30
600	41
600	43
600	46
600	44
600	44
600	47
600	44
600	45
600	31
600	37
600	46
600	40
600	35
600	40
600	36
600	43
600	34
600	40
600	46
700	42
700	41
700	35
700	36
700	43
700	40
700	37
700	36
700	30
700	33
700	41
700	41
700	37
700	44
700	39
700	35
700	36
700	41
700	44
700	36
700	38
700	43
700	38
700	43
700	36
700	41
700	40
700	35
700	45
700	42
800	27
800	32
800	26
800	34
800	29
800	30
800	29
800	35
800	35
800	36
800	28
800	36
800	36
800	30
800	31
800	33
800	32
800	29
800	39
800	33
800	31
800	33
800	32
800	31
800	30
800	33
800	34
800	35
800	30
800	35
900	47
900	48
900	48
900	53
900	46
900	43
900	41
900	47
900	38
900	52
900	47
900	47
900	53
900	45
900	54
900	43
900	52
900	50
900	42
900	46
900	45
900	49
900	48
900	51
900	50
900	52
900	45
900	44
900	44
900	51
1000	39
1000	36
1000	36
1000	40
1000	36
1000	30
1000	40
1000	42
1000	40
1000	39
1000	40
1000	40
1000	38
1000	47
1000	39
1000	42
1000	48
1000	37
1000	40
1000	41
1000	46
1000	42
1000	42
1000	40
1000	43
1000	35
1000	44
1000	44
1000	38
1000	44
